class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
[e];13.31;x;s;n;f;p;f;f;8.24;10.9;;;y;;;f;f;;d;a
[e];10.88;x;d;y;f;p;f;f;7.86;16.84;;;y;;;f;f;;d;u
[e];12.03;x;s;n;f;p;f;f;8.36;13.32;;;y;;;f;f;;d;u
[e];14.96;x;e;n;f;p;f;f;9.1;19.42;;;y;;;f;f;;d;u
[e];14.67;x;d;y;f;p;f;f;8.75;14.3;;;y;;;f;f;;d;a
[e];13.34;x;d;n;f;p;f;f;7.59;19.83;;;y;;;f;f;;d;u
[e];12.68;x;d;n;f;p;f;f;8.42;14.56;;;y;;;f;f;;d;a
[e];7.24;x;e;n;f;p;f;f;8.68;20.62;;;y;;;f;f;;d;u
[e];13.69;x;s;y;f;p;f;f;10.05;20.34;;;y;;;f;f;;d;a
[e];8.98;x;e;n;f;p;f;f;6.15;3.6;;;y;;;f;f;;d;a
[e];16.22;x;d;y;f;p;f;f;9.4;19.92;;;y;;;f;f;;d;a
[e];12.16;x;s;y;f;p;f;f;7.14;8.27;;;y;;;f;f;;d;u
[e];9.56;x;s;n;f;p;f;f;7.38;12.8;;;y;;;f;f;;d;a
[e];16.2;x;s;y;f;p;f;f;8.57;12.71;;;y;;;f;f;;d;a
[e];9.91;x;d;n;f;p;f;f;6.2;14.67;;;y;;;f;f;;d;u
[e];11.94;x;e;n;f;p;f;f;6.74;11.98;;;y;;;f;f;;d;u
[e];12.51;x;s;y;f;p;f;f;7.55;8.54;;;y;;;f;f;;d;u
[e];12.88;x;s;y;f;p;f;f;8.51;17.46;;;y;;;f;f;;d;u
[e];11.0;x;d;n;f;p;f;f;7.99;11.04;;;y;;;f;f;;d;u
[e];11.37;x;s;n;f;p;f;f;7.54;9.98;;;y;;;f;f;;d;a
[e];13.5;x;e;n;f;p;f;f;7.43;12.85;;;y;;;f;f;;d;u
[e];15.2;x;e;y;f;p;f;f;9.89;20.65;;;y;;;f;f;;d;u
[e];13.75;x;e;y;f;p;f;f;9.0;17.71;;;y;;;f;f;;d;u
[e];9.0;x;d;n;f;p;f;f;6.34;9.87;;;y;;;f;f;;d;u
[e];14.6;x;d;n;f;p;f;f;6.96;11.1;;;y;;;f;f;;d;u
[e];13.0;x;e;n;f;p;f;f;8.21;21.24;;;y;;;f;f;;d;a
[e];9.34;x;e;y;f;p;f;f;7.66;8.28;;;y;;;f;f;;d;u
[e];15.45;x;s;n;f;p;f;f;9.02;17.82;;;y;;;f;f;;d;a
[e];15.37;x;s;y;f;p;f;f;11.21;20.11;;;y;;;f;f;;d;a
[e];12.54;x;d;n;f;p;f;f;7.34;15.35;;;y;;;f;f;;d;a
[e];14.4;x;s;y;f;p;f;f;8.7;15.9;;;y;;;f;f;;d;a
[e];15.82;x;e;n;f;p;f;f;8.82;12.62;;;y;;;f;f;;d;a
[e];12.06;x;d;y;f;p;f;f;10.8;23.62;;;y;;;f;f;;d;u
[e];13.31;x;e;n;f;p;f;f;6.42;4.44;;;y;;;f;f;;d;a
[e];10.48;x;d;n;f;p;f;f;7.07;13.0;;;y;;;f;f;;d;a
[e];9.82;x;s;n;f;p;f;f;6.1;1.99;;;y;;;f;f;;d;a
[e];12.06;x;e;y;f;p;f;f;7.79;15.83;;;y;;;f;f;;d;a
[e];16.31;x;e;y;f;p;f;f;9.56;18.99;;;y;;;f;f;;d;a
[e];11.13;x;d;y;f;p;f;f;6.68;9.72;;;y;;;f;f;;d;u
[e];9.02;x;d;n;f;p;f;f;7.59;7.01;;;y;;;f;f;;d;u
[e];13.17;x;s;n;f;p;f;f;8.26;3.03;;;y;;;f;f;;d;u
[e];16.54;x;e;y;f;p;f;f;9.04;20.35;;;y;;;f;f;;d;u
[e];13.79;x;d;n;f;p;f;f;8.81;15.62;;;y;;;f;f;;d;a
[e];15.51;x;s;y;f;p;f;f;8.59;23.82;;;y;;;f;f;;d;u
[e];13.47;x;d;y;f;p;f;f;8.35;7.87;;;y;;;f;f;;d;a
[e];14.11;x;s;n;f;p;f;f;8.71;14.94;;;y;;;f;f;;d;u
[e];13.79;x;e;n;f;p;f;f;9.23;17.14;;;y;;;f;f;;d;u
[e];10.04;x;d;n;f;p;f;f;8.41;11.85;;;y;;;f;f;;d;a
[e];11.08;x;s;y;f;p;f;f;7.22;11.39;;;y;;;f;f;;d;a
[e];11.33;x;d;y;f;p;f;f;7.32;12.26;;;y;;;f;f;;d;a
[e];11.06;x;d;y;f;p;f;f;8.72;14.63;;;y;;;f;f;;d;u
[e];12.63;x;s;n;f;p;f;f;8.13;10.94;;;y;;;f;f;;d;u
[e];14.36;x;e;n;f;p;f;f;9.56;19.85;;;y;;;f;f;;d;u
[e];11.49;x;s;n;f;p;f;f;6.91;16.85;;;y;;;f;f;;d;u
[e];13.71;x;s;y;f;p;f;f;9.46;8.87;;;y;;;f;f;;d;a
[e];11.86;x;e;y;f;p;f;f;6.46;14.18;;;y;;;f;f;;d;a
[e];14.37;x;e;y;f;p;f;f;9.25;14.49;;;y;;;f;f;;d;a
[e];14.65;x;d;n;f;p;f;f;8.88;17.43;;;y;;;f;f;;d;a
[e];11.43;x;e;n;f;p;f;f;7.29;8.67;;;y;;;f;f;;d;a
[e];12.89;x;e;y;f;p;f;f;8.18;12.03;;;y;;;f;f;;d;a
[e];12.31;x;e;y;f;p;f;f;9.25;18.21;;;y;;;f;f;;d;a
[e];11.27;x;s;y;f;p;f;f;7.48;3.46;;;y;;;f;f;;d;u
[e];10.07;x;e;n;f;p;f;f;6.98;8.36;;;y;;;f;f;;d;u
[e];12.0;x;s;n;f;p;f;f;6.67;8.32;;;y;;;f;f;;d;u
[e];12.79;x;e;n;f;p;f;f;9.04;16.24;;;y;;;f;f;;d;u
[e];9.95;x;e;n;f;p;f;f;6.95;10.85;;;y;;;f;f;;d;a
[e];12.06;x;s;y;f;p;f;f;9.09;17.78;;;y;;;f;f;;d;a
[e];13.95;x;e;n;f;p;f;f;9.83;19.3;;;y;;;f;f;;d;a
[e];11.15;x;d;y;f;p;f;f;8.44;10.49;;;y;;;f;f;;d;u
[e];13.19;x;s;n;f;p;f;f;9.0;16.88;;;y;;;f;f;;d;u
[e];11.93;x;e;n;f;p;f;f;9.12;13.05;;;y;;;f;f;;d;a
[e];13.9;x;s;n;f;p;f;f;9.67;21.09;;;y;;;f;f;;d;u
[e];11.74;x;e;n;f;p;f;f;9.1;16.77;;;y;;;f;f;;d;a
[e];15.33;x;s;y;f;p;f;f;9.27;15.8;;;y;;;f;f;;d;a
[e];14.38;x;s;y;f;p;f;f;8.96;12.43;;;y;;;f;f;;d;a
[e];14.15;x;d;n;f;p;f;f;9.2;18.67;;;y;;;f;f;;d;a
[e];18.52;x;e;y;f;p;f;f;10.6;19.46;;;y;;;f;f;;d;a
[e];12.1;x;d;n;f;p;f;f;10.23;24.98;;;y;;;f;f;;d;u
[e];14.57;x;s;n;f;p;f;f;8.91;22.37;;;y;;;f;f;;d;a
[e];13.15;x;d;y;f;p;f;f;9.54;15.16;;;y;;;f;f;;d;a
[e];11.83;x;d;n;f;p;f;f;7.86;17.83;;;y;;;f;f;;d;u
[e];11.25;x;s;y;f;p;f;f;8.73;19.47;;;y;;;f;f;;d;a
[e];10.27;x;s;n;f;p;f;f;7.7;7.36;;;y;;;f;f;;d;a
[e];14.85;x;s;n;f;p;f;f;8.15;14.86;;;y;;;f;f;;d;a
[e];11.54;x;e;n;f;p;f;f;8.73;14.12;;;y;;;f;f;;d;u
[e];13.52;x;s;n;f;p;f;f;10.56;23.94;;;y;;;f;f;;d;a
[e];16.02;x;s;n;f;p;f;f;9.2;17.89;;;y;;;f;f;;d;u
[e];8.84;x;e;n;f;p;f;f;8.03;12.54;;;y;;;f;f;;d;a
[e];14.68;x;e;n;f;p;f;f;8.55;14.79;;;y;;;f;f;;d;u
[e];16.46;x;s;y;f;p;f;f;9.32;21.77;;;y;;;f;f;;d;a
[e];11.57;x;d;n;f;p;f;f;7.34;7.74;;;y;;;f;f;;d;a
[e];13.63;x;e;n;f;p;f;f;10.7;20.9;;;y;;;f;f;;d;u
[e];15.54;x;s;n;f;p;f;f;6.67;7.63;;;y;;;f;f;;d;u
[e];14.23;x;d;y;f;p;f;f;8.44;18.08;;;y;;;f;f;;d;u
[e];9.14;x;s;y;f;p;f;f;5.43;4.07;;;y;;;f;f;;d;a
[e];10.68;x;s;y;f;p;f;f;8.7;13.77;;;y;;;f;f;;d;u
[e];14.47;x;s;y;f;p;f;f;7.94;16.66;;;y;;;f;f;;d;a
[e];15.43;x;d;y;f;p;f;f;9.1;17.13;;;y;;;f;f;;d;a
[e];13.98;x;d;y;f;p;f;f;9.03;14.46;;;y;;;f;f;;d;u
[e];12.02;x;d;n;f;p;f;f;8.62;21.21;;;y;;;f;f;;d;a
[e];15.31;x;s;y;f;p;f;f;8.11;5.46;;;y;;;f;f;;d;a
[e];16.47;x;e;n;f;p;f;f;10.54;17.21;;;y;;;f;f;;d;u
[e];12.12;x;d;y;f;p;f;f;7.51;13.64;;;y;;;f;f;;d;u
[e];14.2;x;d;n;f;p;f;f;8.65;21.7;;;y;;;f;f;;d;a
[e];13.07;x;s;n;f;p;f;f;9.56;12.81;;;y;;;f;f;;d;a
[e];11.11;x;e;y;f;p;f;f;6.03;9.47;;;y;;;f;f;;d;u
[e];11.89;x;s;n;f;p;f;f;7.1;8.27;;;y;;;f;f;;d;a
[e];10.32;x;d;y;f;p;f;f;7.29;11.45;;;y;;;f;f;;d;u
[e];12.53;x;s;n;f;p;f;f;9.23;19.99;;;y;;;f;f;;d;a
[e];10.0;x;e;n;f;p;f;f;8.19;11.22;;;y;;;f;f;;d;u
[e];9.26;x;e;n;f;p;f;f;7.2;6.36;;;y;;;f;f;;d;a
[e];14.76;x;d;y;f;p;f;f;9.23;17.17;;;y;;;f;f;;d;u
[e];10.19;x;d;y;f;p;f;f;7.85;11.89;;;y;;;f;f;;d;u
[e];13.73;x;s;n;f;p;f;f;7.87;12.43;;;y;;;f;f;;d;a
[e];15.34;x;s;n;f;p;f;f;9.47;16.43;;;y;;;f;f;;d;a
[e];17.57;x;d;y;f;p;f;f;10.96;26.76;;;y;;;f;f;;d;a
[e];10.96;x;s;n;f;p;f;f;7.94;15.68;;;y;;;f;f;;d;a
[e];10.0;x;d;y;f;p;f;f;8.34;11.07;;;y;;;f;f;;d;u
[e];14.98;x;e;y;f;p;f;f;7.56;14.29;;;y;;;f;f;;d;a
[e];15.01;x;d;n;f;p;f;f;9.53;16.28;;;y;;;f;f;;d;u
[e];16.99;x;s;n;f;p;f;f;10.52;24.92;;;y;;;f;f;;d;a
[e];13.0;x;s;y;f;p;f;f;9.06;17.72;;;y;;;f;f;;d;a
[e];14.74;x;d;y;f;p;f;f;8.53;14.13;;;y;;;f;f;;d;a
[e];13.32;x;s;n;f;p;f;f;10.44;19.93;;;y;;;f;f;;d;a
[e];14.59;x;e;n;f;p;f;f;7.77;15.35;;;y;;;f;f;;d;u
[e];15.38;x;s;y;f;p;f;f;5.14;10.8;;;y;;;f;f;;d;a
[e];13.85;x;d;n;f;p;f;f;8.6;16.74;;;y;;;f;f;;d;u
[e];9.33;x;e;n;f;p;f;f;7.91;11.65;;;y;;;f;f;;d;a
[e];14.34;x;e;n;f;p;f;f;8.51;19.23;;;y;;;f;f;;d;u
[e];12.79;x;e;y;f;p;f;f;7.86;16.3;;;y;;;f;f;;d;a
[e];12.42;x;d;n;f;p;f;f;9.93;17.24;;;y;;;f;f;;d;u
[e];12.5;x;s;n;f;p;f;f;8.39;6.08;;;y;;;f;f;;d;u
[e];17.9;x;e;y;f;p;f;f;10.66;26.18;;;y;;;f;f;;d;a
[e];13.61;x;d;n;f;p;f;f;8.01;14.65;;;y;;;f;f;;d;a
[e];14.85;x;s;y;f;p;f;f;9.52;21.66;;;y;;;f;f;;d;a
[e];15.07;x;s;n;f;p;f;f;8.53;15.96;;;y;;;f;f;;d;u
[e];11.95;x;s;n;f;p;f;f;8.43;19.46;;;y;;;f;f;;d;u
[e];12.13;x;s;y;f;p;f;f;9.58;13.98;;;y;;;f;f;;d;a
[e];12.97;x;e;n;f;p;f;f;7.58;15.08;;;y;;;f;f;;d;u
[e];9.77;x;d;n;f;p;f;f;7.24;6.72;;;y;;;f;f;;d;u
[e];12.54;x;s;y;f;p;f;f;7.43;14.19;;;y;;;f;f;;d;u
[e];10.95;x;d;n;f;p;f;f;5.36;6.28;;;y;;;f;f;;d;a
[e];10.97;x;d;n;f;p;f;f;7.94;17.05;;;y;;;f;f;;d;a
[e];12.59;x;s;n;f;p;f;f;8.15;11.0;;;y;;;f;f;;d;a
[e];13.63;x;s;y;f;p;f;f;10.06;17.41;;;y;;;f;f;;d;a
[e];14.28;x;s;n;f;p;f;f;8.01;13.12;;;y;;;f;f;;d;u
[e];11.76;x;s;y;f;p;f;f;9.3;24.63;;;y;;;f;f;;d;u
[e];11.34;x;s;y;f;p;f;f;7.01;9.89;;;y;;;f;f;;d;u
[e];13.66;x;e;y;f;p;f;f;9.8;17.49;;;y;;;f;f;;d;a
[e];11.14;x;s;y;f;p;f;f;6.94;9.29;;;y;;;f;f;;d;u
[e];13.36;x;e;y;f;p;f;f;9.21;15.5;;;y;;;f;f;;d;u
[e];13.1;x;e;y;f;p;f;f;9.03;15.8;;;y;;;f;f;;d;u
[e];14.18;x;s;n;f;p;f;f;9.61;20.22;;;y;;;f;f;;d;a
[e];15.73;x;d;n;f;p;f;f;8.94;19.56;;;y;;;f;f;;d;a
[e];12.35;x;s;n;f;p;f;f;7.67;14.13;;;y;;;f;f;;d;u
[e];15.83;x;e;n;f;p;f;f;8.45;22.73;;;y;;;f;f;;d;u
[e];13.17;x;e;y;f;p;f;f;8.67;15.78;;;y;;;f;f;;d;a
[e];13.49;x;d;y;f;p;f;f;8.7;10.53;;;y;;;f;f;;d;u
[e];13.74;x;e;n;f;p;f;f;7.73;9.85;;;y;;;f;f;;d;u
[e];14.26;x;d;n;f;p;f;f;10.24;19.97;;;y;;;f;f;;d;a
[e];13.78;x;e;n;f;p;f;f;7.77;11.52;;;y;;;f;f;;d;a
[e];16.43;x;d;y;f;p;f;f;10.39;22.25;;;y;;;f;f;;d;u
[e];11.89;x;e;y;f;p;f;f;7.79;15.7;;;y;;;f;f;;d;a
[e];15.39;x;s;n;f;p;f;f;8.68;16.13;;;y;;;f;f;;d;a
[e];9.2;x;d;y;f;p;f;f;8.47;8.67;;;y;;;f;f;;d;u
[e];13.05;x;e;y;f;p;f;f;9.66;15.86;;;y;;;f;f;;d;a
[e];9.77;x;s;n;f;p;f;f;8.45;12.33;;;y;;;f;f;;d;a
[e];17.78;x;s;y;f;p;f;f;8.69;18.66;;;y;;;f;f;;d;a
[e];9.08;x;s;y;f;p;f;f;7.24;15.13;;;y;;;f;f;;d;a
[e];10.59;x;s;y;f;p;f;f;8.88;19.19;;;y;;;f;f;;d;u
[e];13.57;x;d;n;f;p;f;f;8.36;10.77;;;y;;;f;f;;d;a
[e];10.82;x;s;y;f;p;f;f;9.95;12.72;;;y;;;f;f;;d;a
[e];9.79;x;e;y;f;p;f;f;9.32;19.39;;;y;;;f;f;;d;u
[e];14.43;x;e;y;f;p;f;f;9.31;13.87;;;y;;;f;f;;d;u
[e];14.91;x;e;n;f;p;f;f;7.49;6.61;;;y;;;f;f;;d;u
[e];15.15;x;s;n;f;p;f;f;9.17;14.56;;;y;;;f;f;;d;u
[e];15.34;x;e;y;f;p;f;f;9.02;23.22;;;y;;;f;f;;d;u
[e];12.18;x;e;y;f;p;f;f;7.91;14.41;;;y;;;f;f;;d;a
[e];15.28;x;d;n;f;p;f;f;8.72;15.19;;;y;;;f;f;;d;u
[e];10.4;x;e;y;f;p;f;f;8.59;8.48;;;y;;;f;f;;d;a
[e];8.05;x;s;y;f;p;f;f;7.22;9.0;;;y;;;f;f;;d;u
[e];14.42;x;s;y;f;p;f;f;9.72;20.29;;;y;;;f;f;;d;u
[e];9.48;x;e;y;f;p;f;f;6.2;7.09;;;y;;;f;f;;d;u
[e];13.58;x;s;y;f;p;f;f;8.46;10.34;;;y;;;f;f;;d;a
[e];12.56;x;e;y;f;p;f;f;9.01;16.45;;;y;;;f;f;;d;a
[e];12.83;x;d;y;f;p;f;f;8.08;5.41;;;y;;;f;f;;d;u
[e];13.7;x;d;y;f;p;f;f;8.39;13.66;;;y;;;f;f;;d;a
[e];12.25;x;s;y;f;p;f;f;6.44;11.44;;;y;;;f;f;;d;a
[e];11.8;x;e;n;f;p;f;f;8.9;13.72;;;y;;;f;f;;d;u
[e];13.57;x;s;y;f;p;f;f;6.75;8.91;;;y;;;f;f;;d;u
[e];11.71;x;s;n;f;p;f;f;7.29;8.94;;;y;;;f;f;;d;a
[e];12.88;x;s;y;f;p;f;f;8.02;10.15;;;y;;;f;f;;d;a
[e];12.79;x;s;n;f;p;f;f;8.28;12.73;;;y;;;f;f;;d;u
[e];12.9;x;s;n;f;p;f;f;8.65;13.29;;;y;;;f;f;;d;u
[e];18.21;x;e;n;f;p;f;f;9.76;23.79;;;y;;;f;f;;d;u
[e];13.73;x;e;n;f;p;f;f;9.43;8.22;;;y;;;f;f;;d;a
[e];13.42;x;s;y;f;p;f;f;9.05;21.66;;;y;;;f;f;;d;a
[e];12.06;x;d;n;f;p;f;f;8.63;12.1;;;y;;;f;f;;d;a
[e];10.56;x;e;n;f;p;f;f;8.69;19.52;;;y;;;f;f;;d;u
[e];14.83;x;s;y;f;p;f;f;9.55;15.79;;;y;;;f;f;;d;u
[e];14.31;x;d;y;f;p;f;f;9.81;20.95;;;y;;;f;f;;d;a
[e];13.26;x;s;y;f;p;f;f;8.8;22.34;;;y;;;f;f;;d;a
[e];11.87;x;e;n;f;p;f;f;8.68;14.71;;;y;;;f;f;;d;a
[e];12.1;x;d;n;f;p;f;f;7.4;12.14;;;y;;;f;f;;d;u
[e];16.41;x;d;n;f;p;f;f;8.0;13.58;;;y;;;f;f;;d;a
[e];11.99;x;d;y;f;p;f;f;8.77;18.9;;;y;;;f;f;;d;a
[e];13.15;x;d;y;f;p;f;f;10.3;22.55;;;y;;;f;f;;d;u
[e];14.96;x;d;y;f;p;f;f;9.51;15.66;;;y;;;f;f;;d;a
[e];13.41;x;d;n;f;p;f;f;9.28;17.44;;;y;;;f;f;;d;u
[e];14.49;x;s;y;f;p;f;f;9.26;15.98;;;y;;;f;f;;d;u
[e];14.53;x;d;y;f;p;f;f;8.7;21.34;;;y;;;f;f;;d;u
[e];13.19;x;e;y;f;p;f;f;7.34;19.71;;;y;;;f;f;;d;u
[e];8.71;x;e;y;f;p;f;f;6.42;6.74;;;y;;;f;f;;d;a
[e];12.74;x;e;y;f;p;f;f;7.94;17.79;;;y;;;f;f;;d;u
[e];15.52;x;e;n;f;p;f;f;10.24;20.99;;;y;;;f;f;;d;u
[e];15.97;x;e;y;f;p;f;f;10.91;22.7;;;y;;;f;f;;d;u
[e];13.89;x;e;y;f;p;f;f;11.57;19.46;;;y;;;f;f;;d;u
[e];9.11;x;d;y;f;p;f;f;9.25;17.87;;;y;;;f;f;;d;u
[e];16.64;x;e;y;f;p;f;f;8.96;19.81;;;y;;;f;f;;d;a
[e];12.23;x;e;y;f;p;f;f;7.84;18.99;;;y;;;f;f;;d;a
[e];11.89;x;e;y;f;p;f;f;7.32;6.18;;;y;;;f;f;;d;a
[e];14.12;x;s;y;f;p;f;f;9.12;25.74;;;y;;;f;f;;d;a
[e];13.32;x;d;n;f;p;f;f;6.86;13.56;;;y;;;f;f;;d;u
[e];9.49;x;d;y;f;p;f;f;7.32;8.21;;;y;;;f;f;;d;a
[e];15.16;x;s;n;f;p;f;f;8.91;19.58;;;y;;;f;f;;d;a
[e];11.42;x;d;n;f;p;f;f;8.99;20.57;;;y;;;f;f;;d;a
[e];14.36;x;s;y;f;p;f;f;9.33;15.38;;;y;;;f;f;;d;u
[e];13.7;x;s;y;f;p;f;f;12.19;26.68;;;y;;;f;f;;d;u
[e];14.32;x;e;n;f;p;f;f;8.94;18.01;;;y;;;f;f;;d;a
[e];15.28;x;d;n;f;p;f;f;8.7;17.04;;;y;;;f;f;;d;u
[e];14.12;x;d;n;f;p;f;f;8.67;18.45;;;y;;;f;f;;d;a
[e];14.97;x;e;n;f;p;f;f;7.47;15.29;;;y;;;f;f;;d;a
[e];11.55;x;e;y;f;p;f;f;9.12;18.43;;;y;;;f;f;;d;u
[e];14.28;x;e;y;f;p;f;f;8.33;15.56;;;y;;;f;f;;d;a
[e];17.41;x;d;n;f;p;f;f;8.94;16.86;;;y;;;f;f;;d;a
[e];13.86;x;s;y;f;p;f;f;10.02;14.05;;;y;;;f;f;;d;u
[e];11.98;x;e;n;f;p;f;f;7.24;11.55;;;y;;;f;f;;d;u
[e];12.51;x;d;y;f;p;f;f;7.52;10.13;;;y;;;f;f;;d;a
[e];10.49;x;e;y;f;p;f;f;7.13;12.81;;;y;;;f;f;;d;u
[e];13.03;x;s;n;f;p;f;f;9.59;15.29;;;y;;;f;f;;d;u
[e];10.27;x;s;n;f;p;f;f;7.85;9.81;;;y;;;f;f;;d;a
[e];10.77;x;d;y;f;p;f;f;8.26;12.24;;;y;;;f;f;;d;u
[e];12.75;x;e;n;f;p;f;f;7.29;15.69;;;y;;;f;f;;d;a
[e];10.2;x;d;y;f;p;f;f;7.84;11.54;;;y;;;f;f;;d;u
[e];14.05;x;d;y;f;p;f;f;9.46;11.93;;;y;;;f;f;;d;u
[e];10.01;x;s;n;f;p;f;f;7.37;11.35;;;y;;;f;f;;d;u
[e];15.41;x;e;n;f;p;f;f;9.85;23.69;;;y;;;f;f;;d;a
[e];12.54;x;e;n;f;p;f;f;8.68;13.49;;;y;;;f;f;;d;u
[e];16.22;x;e;y;f;p;f;f;9.94;14.72;;;y;;;f;f;;d;u
[e];14.88;x;s;n;f;p;f;f;7.99;16.46;;;y;;;f;f;;d;u
[e];13.74;x;d;n;f;p;f;f;9.41;22.38;;;y;;;f;f;;d;u
[e];12.63;x;s;y;f;p;f;f;8.38;14.63;;;y;;;f;f;;d;u
[e];11.44;x;e;n;f;p;f;f;8.7;16.55;;;y;;;f;f;;d;u
[e];9.7;x;e;y;f;p;f;f;7.56;8.53;;;y;;;f;f;;d;u
[e];9.99;x;d;n;f;p;f;f;8.53;13.49;;;y;;;f;f;;d;u
[e];13.33;x;d;y;f;p;f;f;7.64;7.2;;;y;;;f;f;;d;u
[e];12.09;x;e;y;f;p;f;f;9.05;14.83;;;y;;;f;f;;d;a
[e];16.71;x;s;n;f;p;f;f;8.16;9.66;;;y;;;f;f;;d;a
[e];9.27;x;e;y;f;p;f;f;8.33;11.7;;;y;;;f;f;;d;a
[e];9.43;x;s;y;f;p;f;f;8.54;16.02;;;y;;;f;f;;d;u
[e];12.9;x;e;y;f;p;f;f;8.28;11.99;;;y;;;f;f;;d;u
[e];13.3;x;d;n;f;p;f;f;7.9;18.88;;;y;;;f;f;;d;u
[e];14.85;x;e;n;f;p;f;f;7.31;13.51;;;y;;;f;f;;d;u
[e];13.6;x;d;n;f;p;f;f;9.42;13.27;;;y;;;f;f;;d;u
[e];15.92;x;s;y;f;p;f;f;9.29;17.7;;;y;;;f;f;;d;a
[e];12.55;x;d;y;f;p;f;f;9.47;16.3;;;y;;;f;f;;d;u
[e];7.0;x;d;n;f;p;f;f;8.52;11.71;;;y;;;f;f;;d;a
[e];12.27;x;e;y;f;p;f;f;8.1;12.88;;;y;;;f;f;;d;u
[e];13.8;x;s;n;f;p;f;f;8.42;16.12;;;y;;;f;f;;d;u
[e];15.28;x;d;y;f;p;f;f;8.13;15.6;;;y;;;f;f;;d;a
[e];12.75;x;e;n;f;p;f;f;8.24;12.46;;;y;;;f;f;;d;u
[e];9.62;x;e;n;f;p;f;f;6.49;1.71;;;y;;;f;f;;d;a
[e];8.94;x;d;n;f;p;f;f;8.17;17.22;;;y;;;f;f;;d;u
[e];11.15;x;l;p;t;p;f;f;7.09;20.01;;;y;;;f;f;;d;a
[e];9.29;x;s;p;t;p;f;f;8.24;21.48;;;y;;;f;f;;d;u
[e];10.65;x;l;p;t;p;f;f;7.1;24.85;;;y;;;f;f;;d;a
[e];8.83;x;d;e;t;p;f;f;6.95;17.24;;;y;;;f;f;;d;u
[e];11.77;x;s;p;t;p;f;f;8.56;25.96;;;y;;;f;f;;d;u
[e];10.51;x;d;e;t;p;f;f;8.53;20.29;;;y;;;f;f;;d;a
[e];10.41;x;s;p;t;p;f;f;7.62;20.62;;;y;;;f;f;;d;u
[e];8.79;x;l;e;t;p;f;f;5.94;14.6;;;y;;;f;f;;d;a
[e];9.94;x;l;p;t;p;f;f;6.16;14.76;;;y;;;f;f;;d;a
[e];10.9;x;d;e;t;p;f;f;7.87;20.84;;;y;;;f;f;;d;a
[e];11.56;x;d;p;t;p;f;f;7.55;22.99;;;y;;;f;f;;d;a
[e];11.22;x;d;p;t;p;f;f;8.74;24.63;;;y;;;f;f;;d;u
[e];9.41;x;d;p;t;p;f;f;7.72;16.95;;;y;;;f;f;;d;a
[e];11.53;x;l;p;t;p;f;f;7.53;22.41;;;y;;;f;f;;d;u
[e];9.74;x;d;e;t;p;f;f;7.56;19.03;;;y;;;f;f;;d;a
[e];9.85;x;l;p;t;p;f;f;6.34;16.43;;;y;;;f;f;;d;a
[e];11.36;x;l;p;t;p;f;f;8.27;23.94;;;y;;;f;f;;d;u
[e];10.07;x;d;p;t;p;f;f;7.26;18.2;;;y;;;f;f;;d;u
[e];9.13;x;d;p;t;p;f;f;7.67;20.3;;;y;;;f;f;;d;a
[e];8.55;x;l;p;t;p;f;f;6.54;20.55;;;y;;;f;f;;d;a
[e];10.42;x;d;p;t;p;f;f;8.23;23.83;;;y;;;f;f;;d;a
[e];8.27;x;d;p;t;p;f;f;7.0;18.18;;;y;;;f;f;;d;u
[e];12.18;x;l;p;t;p;f;f;8.55;21.57;;;y;;;f;f;;d;u
[e];10.38;x;l;p;t;p;f;f;7.29;19.93;;;y;;;f;f;;d;u
[e];8.1;x;l;e;t;p;f;f;7.66;17.14;;;y;;;f;f;;d;u
[e];9.78;x;s;p;t;p;f;f;7.44;18.28;;;y;;;f;f;;d;u
[e];8.8;x;s;e;t;p;f;f;6.79;19.87;;;y;;;f;f;;d;u
[e];8.08;x;d;p;t;p;f;f;7.07;18.61;;;y;;;f;f;;d;u
[e];8.13;x;d;p;t;p;f;f;7.22;21.74;;;y;;;f;f;;d;a
[e];7.26;x;d;p;t;p;f;f;6.23;17.03;;;y;;;f;f;;d;a
[e];13.78;x;s;p;t;p;f;f;8.42;21.42;;;y;;;f;f;;d;a
[e];12.38;x;l;e;t;p;f;f;7.79;18.37;;;y;;;f;f;;d;a
[e];8.27;x;l;e;t;p;f;f;7.3;20.19;;;y;;;f;f;;d;a
[e];9.74;x;l;e;t;p;f;f;7.88;18.91;;;y;;;f;f;;d;u
[e];11.89;x;s;e;t;p;f;f;7.32;20.48;;;y;;;f;f;;d;a
[e];10.54;x;d;p;t;p;f;f;7.94;24.66;;;y;;;f;f;;d;u
[e];11.3;x;l;e;t;p;f;f;7.22;19.17;;;y;;;f;f;;d;u
[e];11.1;x;d;p;t;p;f;f;7.96;25.79;;;y;;;f;f;;d;u
[e];8.03;x;l;p;t;p;f;f;7.0;22.68;;;y;;;f;f;;d;a
[e];11.83;x;l;p;t;p;f;f;8.55;20.55;;;y;;;f;f;;d;a
[e];10.6;x;d;e;t;p;f;f;7.7;21.4;;;y;;;f;f;;d;u
[e];10.95;x;s;e;t;p;f;f;8.23;26.45;;;y;;;f;f;;d;a
